Transaction_ID,Date,Country,Product_Category,Unit_Price,Quantity_Ordered,Discount_Percent,Marketing_Spend,Customer_Rating,Store_Size_SqFt,Is_Holiday_Season,Sales_Amount
TXN-100243,2024-01-11 03:00:00,UK,Apparel,821.12,7,0.02,141.19,4.1,15000,0,6129.12
TXN-100244,2024-01-11 04:00:00,USA,Automotive,586.01,11,0.15,479.47,4.8,5000,0,6073.27
TXN-100245,2024-01-11 05:00:00,Japan,Automotive,676.36,8,0.26,1185.68,4.1,10000,0,4853.27
TXN-100246,2024-01-11 06:00:00,UK,Automotive,259.44,4,0.1,837.67,3.5,5000,0,1549.65
TXN-100247,2024-01-11 07:00:00,Australia,Automotive,81.12,1,0.04,1692.41,3.0,2500,0,902.58
TXN-100248,2024-01-11 08:00:00,Australia,Automotive,422.33,8,0.02,181.53,4.1,15000,1,4084.97
TXN-100249,2024-01-11 09:00:00,Canada,Automotive,277.68,8,0.13,279.01,2.8,2500,0,2367.23
TXN-100250,2024-01-11 10:00:00,USA,Electronics,183.74,3,0.05,403.82,4.6,15000,0,1354.45
TXN-100251,2024-01-11 11:00:00,UK,Home & Kitchen,810.46,3,0.1,182.42,3.1,5000,0,2563.74
TXN-100252,2024-01-11 12:00:00,Canada,Automotive,385.73,5,0.25,300.47,3.8,10000,0,1987.99
TXN-100253,2024-01-11 13:00:00,USA,Home & Kitchen,160.88,14,0.12,435.6,4.0,10000,0,2507.72
TXN-100254,2024-01-11 14:00:00,USA,Books,180.87,3,0.18,156.19,3.4,2500,0,734.15
TXN-100255,2024-01-11 15:00:00,Germany,Automotive,249.39,14,0.15,198.32,4.2,15000,0,3559.24
TXN-100256,2024-01-11 16:00:00,Japan,Health & Beauty,849.43,5,0.22,116.68,3.1,5000,0,3606.17
TXN-100257,2024-01-11 17:00:00,Germany,Automotive,238.79,8,0.05,674.8,2.6,15000,0,2599.99
TXN-100258,2024-01-11 18:00:00,Germany,Apparel,289.55,1,0.28,274.36,4.9,15000,0,776.96
TXN-100259,2024-01-11 19:00:00,USA,Electronics,565.54,2,0.19,174.4,3.3,15000,0,1648.12
TXN-100260,2024-01-11 20:00:00,Germany,Health & Beauty,260.46,2,0.08,403.95,4.3,5000,0,1084.51
TXN-100261,2024-01-11 21:00:00,Australia,Health & Beauty,195.2,12,0.04,85.34,3.8,15000,1,2943.15
TXN-100262,2024-01-11 22:00:00,USA,Apparel,147.46,4,0.04,1334.62,4.2,10000,0,1564.43
TXN-100263,2024-01-11 23:00:00,UK,Automotive,276.09,9,0.23,224.4,2.8,2500,0,2142.38
TXN-100264,2024-01-12 00:00:00,Canada,Electronics,103.44,2,0.18,1137.82,3.8,25000,0,1403.55
TXN-100265,2024-01-12 01:00:00,France,Health & Beauty,30.57,12,0.11,394.2,,15000,1,1204.24
TXN-100266,2024-01-12 02:00:00,Germany,Electronics,686.88,14,0.1,999.06,3.6,10000,0,9315.73
TXN-100267,2024-01-12 03:00:00,France,Health & Beauty,130.14,11,0.26,191.89,4.9,10000,0,1492.51
TXN-100268,2024-01-12 04:00:00,UK,Automotive,662.94,13,0.26,146.35,2.8,2500,0,6725.46
TXN-100269,2024-01-12 05:00:00,USA,Books,680.95,12,0.17,996.6,4.4,2500,0,7461.22
TXN-100270,2024-01-12 06:00:00,Canada,Health & Beauty,464.16,9,0.16,169.72,3.3,25000,0,4215.68
TXN-100271,2024-01-12 07:00:00,Canada,Books,273.58,7,0.24,735.6,3.2,25000,1,2734.0
TXN-100272,2024-01-12 08:00:00,Canada,Health & Beauty,136.1,10,0.22,261.24,3.2,25000,0,1898.33
TXN-100273,2024-01-12 09:00:00,Japan,Home & Kitchen,630.23,8,0.12,739.55,3.4,5000,1,5265.49
TXN-100274,2024-01-12 10:00:00,UK,Automotive,517.16,1,0.02,1241.06,3.4,5000,0,1145.01
TXN-100275,2024-01-12 11:00:00,UK,Apparel,562.3,13,0.23,2048.75,3.2,10000,0,6830.32
TXN-100276,2024-01-12 12:00:00,France,Books,22.24,5,0.05,272.99,4.2,2500,1,545.97
TXN-100277,2024-01-12 13:00:00,Germany,Apparel,789.48,9,0.0,279.06,2.6,15000,0,7535.93
TXN-100278,2024-01-12 14:00:00,France,Automotive,70.35,12,0.25,2041.97,3.3,2500,0,1756.7
TXN-100279,2024-01-12 15:00:00,France,Apparel,321.28,4,0.17,1038.54,3.2,5000,1,2031.69
TXN-100280,2024-01-12 16:00:00,Japan,Automotive,351.26,2,0.27,73.07,4.4,10000,1,1295.75
TXN-100281,2024-01-12 17:00:00,USA,Apparel,16.13,6,0.15,476.01,2.9,15000,1,974.35
TXN-100282,2024-01-12 18:00:00,UK,Books,430.07,2,0.28,149.99,4.9,25000,1,1587.05
TXN-100283,2024-01-12 19:00:00,USA,Home & Kitchen,643.6,3,0.11,2609.04,2.9,25000,0,3619.21
TXN-100284,2024-01-12 20:00:00,Germany,Apparel,702.43,14,0.22,124.79,3.4,5000,0,8119.78
TXN-100285,2024-01-12 21:00:00,USA,Books,749.3,8,0.09,459.75,3.0,10000,0,6070.12
TXN-100286,2024-01-12 22:00:00,UK,Health & Beauty,422.25,3,0.0,597.11,3.2,2500,1,1974.07
TXN-100287,2024-01-12 23:00:00,UK,Automotive,541.58,2,0.11,1432.82,4.4,5000,0,1882.14
TXN-100288,2024-01-13 00:00:00,USA,Electronics,81.4,6,0.22,989.5,3.7,2500,0,947.4
TXN-100289,2024-01-13 01:00:00,Germany,Electronics,422.51,14,0.05,191.02,2.9,15000,0,6072.63
TXN-100290,2024-01-13 02:00:00,USA,Automotive,144.27,3,0.15,475.05,2.6,2500,0,712.79
TXN-100291,2024-01-13 03:00:00,USA,Home & Kitchen,323.65,1,0.06,1584.95,3.1,15000,0,1351.02
TXN-100292,2024-01-13 04:00:00,Canada,Apparel,289.97,12,0.02,715.37,4.9,10000,0,4125.67
TXN-100293,2024-01-13 05:00:00,UK,Home & Kitchen,368.66,14,0.19,632.92,4.6,5000,0,4749.89
TXN-100294,2024-01-13 06:00:00,USA,Electronics,492.32,14,0.29,753.05,3.6,2500,0,5546.48
TXN-100295,2024-01-13 07:00:00,UK,Books,768.9,3,0.09,244.68,3.7,10000,0,2446.18
TXN-100296,2024-01-13 08:00:00,France,Automotive,344.39,6,0.17,,4.7,10000,0,2456.83
TXN-100297,2024-01-13 09:00:00,USA,Automotive,834.24,3,0.29,182.54,4.0,2500,0,1980.2
TXN-100298,2024-01-13 10:00:00,Germany,Home & Kitchen,648.79,9,0.2,329.4,4.7,25000,0,5374.54
TXN-100299,2024-01-13 11:00:00,USA,Books,442.09,7,0.2,1153.31,3.7,25000,0,3621.65
TXN-100300,2024-01-13 12:00:00,USA,Home & Kitchen,552.76,14,0.05,59.58,3.0,15000,0,7815.03
TXN-100301,2024-01-13 13:00:00,UK,Apparel,100.36,5,0.15,317.49,4.3,10000,0,1064.68
TXN-100302,2024-01-13 14:00:00,UK,Health & Beauty,720.18,2,0.11,205.18,3.8,5000,0,1623.71
TXN-100303,2024-01-13 15:00:00,Germany,Books,501.27,9,0.14,160.69,4.2,5000,1,4448.06
TXN-100304,2024-01-13 16:00:00,France,Health & Beauty,838.37,5,0.24,,2.9,10000,0,3892.99
TXN-100305,2024-01-13 17:00:00,Australia,Apparel,546.42,7,0.14,646.18,4.1,25000,1,4473.33
TXN-100306,2024-01-13 18:00:00,UK,Health & Beauty,711.48,9,0.02,109.75,3.5,10000,0,6400.4
TXN-100307,2024-01-13 19:00:00,USA,Electronics,682.8,4,0.27,391.07,3.3,15000,0,2552.71
TXN-100308,2024-01-13 20:00:00,France,Health & Beauty,303.46,9,0.16,364.53,4.2,10000,0,2911.32
TXN-100309,2024-01-13 21:00:00,USA,Apparel,231.77,1,0.28,126.88,4.0,2500,0,257.68
TXN-100310,2024-01-13 22:00:00,UK,Health & Beauty,374.46,12,0.17,854.13,4.1,25000,0,4765.27
TXN-100311,2024-01-13 23:00:00,USA,Automotive,405.15,6,0.02,278.38,4.9,2500,0,2754.96
TXN-100312,2024-01-14 00:00:00,USA,Home & Kitchen,215.47,2,0.17,767.61,4.3,2500,0,1003.92
TXN-100313,2024-01-14 01:00:00,Australia,Electronics,761.99,8,0.17,156.64,4.1,10000,0,5523.94
TXN-100314,2024-01-14 02:00:00,Canada,Automotive,468.03,5,0.06,239.22,4.0,10000,0,2721.13
TXN-100315,2024-01-14 03:00:00,Germany,Automotive,832.0,3,0.14,100.0,3.5,5000,0,2389.38
TXN-100316,2024-01-14 04:00:00,UK,Apparel,691.36,2,0.14,127.44,4.6,2500,0,1362.82
TXN-100317,2024-01-14 05:00:00,USA,Home & Kitchen,479.01,8,0.19,1123.58,3.5,10000,0,3924.69
TXN-100318,2024-01-14 06:00:00,USA,Home & Kitchen,805.78,7,0.08,107.77,4.3,5000,1,5769.81
TXN-100319,2024-01-14 07:00:00,USA,Books,436.57,9,0.17,100.31,3.2,2500,0,3592.95
TXN-100320,2024-01-14 08:00:00,UK,Electronics,755.73,8,0.07,1459.86,2.9,5000,0,6395.85
TXN-100321,2024-01-14 09:00:00,France,Apparel,314.05,11,0.13,569.09,2.8,25000,0,4054.65
TXN-100322,2024-01-14 10:00:00,Germany,Electronics,331.17,4,0.04,103.19,4.1,15000,0,1816.43
TXN-100323,2024-01-14 11:00:00,USA,Books,364.14,2,0.01,1832.74,3.3,2500,0,1683.34
TXN-100324,2024-01-14 12:00:00,Australia,Health & Beauty,471.43,14,0.1,129.56,3.2,10000,0,6277.27
TXN-100325,2024-01-14 13:00:00,France,Automotive,477.16,13,0.08,776.96,4.0,25000,0,6723.69
TXN-100326,2024-01-14 14:00:00,Germany,Electronics,429.49,2,0.12,67.74,2.6,5000,1,1247.97
TXN-100327,2024-01-14 15:00:00,Germany,Automotive,270.51,2,0.29,539.8,3.1,15000,0,1067.59
TXN-100328,2024-01-14 16:00:00,UK,Apparel,789.22,14,0.16,445.6,3.4,2500,0,9735.75
TXN-100329,2024-01-14 17:00:00,USA,Health & Beauty,506.47,11,0.17,166.6,4.3,15000,1,5389.65
TXN-100330,2024-01-14 18:00:00,UK,Apparel,355.46,12,0.28,565.21,3.9,25000,0,4009.53
TXN-100331,2024-01-14 19:00:00,France,Health & Beauty,558.73,6,0.28,529.93,4.6,15000,1,3382.38
TXN-100332,2024-01-14 20:00:00,USA,Health & Beauty,656.25,7,0.27,850.62,3.3,2500,0,4066.45
TXN-100333,2024-01-14 21:00:00,USA,Automotive,817.21,12,0.03,1093.23,3.2,25000,0,10503.64
TXN-100334,2024-01-14 22:00:00,USA,Apparel,432.12,6,0.19,406.78,2.6,5000,0,2671.77
TXN-100335,2024-01-14 23:00:00,USA,Apparel,108.6,2,0.24,386.96,4.9,2500,0,539.02
TXN-100336,2024-01-15 00:00:00,Canada,Electronics,383.04,4,0.25,535.9,3.8,15000,1,2024.43
TXN-100337,2024-01-15 01:00:00,France,Apparel,414.94,3,0.17,703.2,3.8,2500,0,1546.95
TXN-100338,2024-01-15 02:00:00,UK,Electronics,763.99,11,0.01,270.16,4.8,25000,0,9174.71
TXN-100339,2024-01-15 03:00:00,USA,Home & Kitchen,344.66,13,0.29,401.24,3.2,15000,0,3776.71
TXN-100340,2024-01-15 04:00:00,UK,Home & Kitchen,811.03,4,0.14,489.86,3.3,5000,0,3306.68
TXN-100341,2024-01-15 05:00:00,UK,Home & Kitchen,420.09,5,0.12,2277.43,4.1,10000,0,3221.78
TXN-100342,2024-01-15 06:00:00,USA,Books,828.11,7,0.12,493.02,,5000,0,5574.02
TXN-100343,2024-01-15 07:00:00,UK,Apparel,21.85,14,0.13,176.92,4.2,2500,1,760.78
TXN-100344,2024-01-15 08:00:00,UK,Books,765.51,9,0.07,493.35,4.5,10000,0,7132.66
TXN-100345,2024-01-15 09:00:00,Germany,Apparel,792.49,11,0.1,906.01,3.9,25000,0,8959.61
TXN-100346,2024-01-15 10:00:00,Germany,Electronics,817.45,2,0.3,1023.87,4.7,15000,0,2024.12
TXN-100347,2024-01-15 11:00:00,USA,Books,25.92,8,0.11,855.35,3.9,15000,1,1258.77
TXN-100348,2024-01-15 12:00:00,UK,Books,158.37,3,0.16,1145.56,3.1,25000,0,1448.19
TXN-100349,2024-01-15 13:00:00,Germany,Books,560.89,9,0.25,253.81,3.9,2500,0,4343.78
TXN-100350,2024-01-15 14:00:00,UK,Health & Beauty,36.27,10,0.16,404.2,4.3,5000,0,794.71
TXN-100351,2024-01-15 15:00:00,Canada,Electronics,68.11,12,0.1,806.14,4.1,10000,0,1323.67
TXN-100352,2024-01-15 16:00:00,Germany,Home & Kitchen,199.6,4,0.16,203.57,3.1,25000,0,1292.97
TXN-100353,2024-01-15 17:00:00,USA,Electronics,442.89,3,0.03,282.27,2.6,2500,0,1482.8
TXN-100354,2024-01-15 18:00:00,USA,Health & Beauty,470.83,10,0.04,939.39,3.1,2500,0,5155.61
TXN-100355,2024-01-15 19:00:00,Germany,Apparel,43.61,6,0.21,785.02,5.0,10000,0,849.14
TXN-100356,2024-01-15 20:00:00,USA,Electronics,157.26,10,0.28,1823.68,3.0,25000,0,2478.68
TXN-100357,2024-01-15 21:00:00,Germany,Books,432.25,13,0.22,2807.5,3.7,5000,0,5892.79
TXN-100358,2024-01-15 22:00:00,Japan,Home & Kitchen,510.94,9,0.02,187.71,4.1,5000,1,5118.83
TXN-100359,2024-01-15 23:00:00,Germany,Home & Kitchen,138.92,7,0.12,1203.55,4.7,25000,0,2064.51
TXN-100360,2024-01-16 00:00:00,UK,Apparel,348.03,4,0.0,99.64,4.4,15000,0,1901.74
TXN-100361,2024-01-16 01:00:00,Germany,Electronics,770.18,3,0.15,668.59,4.8,5000,0,2466.02
TXN-100362,2024-01-16 02:00:00,UK,Health & Beauty,849.08,10,0.06,174.29,4.0,15000,0,8575.47
TXN-100363,2024-01-16 03:00:00,UK,Apparel,839.32,4,0.26,228.56,4.7,25000,1,3388.61
TXN-100364,2024-01-16 04:00:00,Japan,Electronics,751.2,3,0.03,1512.37,3.2,2500,0,3047.4
TXN-100365,2024-01-16 05:00:00,UK,Automotive,344.54,12,0.0,202.69,3.6,25000,0,5030.13
TXN-100366,2024-01-16 06:00:00,Australia,Home & Kitchen,588.29,3,0.14,609.17,4.6,2500,0,2019.63
TXN-100367,2024-01-16 07:00:00,Japan,Health & Beauty,362.85,12,0.05,148.09,3.3,25000,0,4739.71
TXN-100368,2024-01-16 08:00:00,USA,Books,556.52,14,0.22,99.02,4.7,15000,0,6623.92
TXN-100369,2024-01-16 09:00:00,USA,Health & Beauty,273.38,13,0.28,257.24,3.4,15000,0,3102.94
TXN-100370,2024-01-16 10:00:00,USA,Books,521.18,9,0.01,539.34,3.4,25000,0,5554.17
TXN-100371,2024-01-16 11:00:00,USA,Health & Beauty,452.34,4,0.12,192.47,3.3,2500,1,2140.81
TXN-100372,2024-01-16 12:00:00,USA,Home & Kitchen,35.44,9,0.3,228.46,3.9,25000,0,1078.56
TXN-100373,2024-01-16 13:00:00,Germany,Books,675.24,12,0.22,666.75,2.8,2500,0,6756.12
TXN-100374,2024-01-16 14:00:00,USA,Electronics,24.93,10,0.29,104.24,2.6,15000,0,574.05
TXN-100375,2024-01-16 15:00:00,USA,Books,259.79,5,0.05,346.11,4.7,10000,0,1736.41
TXN-100376,2024-01-16 16:00:00,Canada,Apparel,19.95,7,0.07,1471.37,4.8,5000,0,1055.46
TXN-100377,2024-01-16 17:00:00,USA,Electronics,329.13,14,0.05,302.9,2.7,15000,0,4958.16
TXN-100378,2024-01-16 18:00:00,Canada,Apparel,67.74,5,0.09,334.76,3.9,25000,0,1023.64
TXN-100379,2024-01-16 19:00:00,USA,Health & Beauty,777.78,1,0.22,720.1,3.8,25000,0,1526.09
TXN-100380,2024-01-16 20:00:00,USA,Electronics,362.09,2,0.05,804.82,3.4,2500,0,1257.16
TXN-100381,2024-01-16 21:00:00,Germany,Health & Beauty,398.68,11,0.16,783.98,3.9,5000,0,4408.48
TXN-100382,2024-01-16 22:00:00,Germany,Automotive,307.12,5,0.08,3125.12,3.6,15000,0,3210.3
TXN-100383,2024-01-16 23:00:00,Canada,,538.97,6,0.25,,3.7,5000,0,2758.98
TXN-100384,2024-01-17 00:00:00,France,Health & Beauty,669.98,7,0.0,2065.78,4.4,5000,0,5900.78
TXN-100385,2024-01-17 01:00:00,Canada,Apparel,556.2,2,0.07,1549.77,3.8,15000,0,2243.22
TXN-100386,2024-01-17 02:00:00,USA,Books,639.75,10,0.18,1005.74,3.3,2500,0,5901.79
TXN-100387,2024-01-17 03:00:00,USA,Automotive,771.49,9,0.03,352.68,4.0,2500,1,7375.98
TXN-100388,2024-01-17 04:00:00,France,Health & Beauty,736.06,6,0.14,1073.59,4.1,2500,0,4719.89
TXN-100389,2024-01-17 05:00:00,Canada,Health & Beauty,577.84,2,0.13,174.76,4.2,10000,1,1957.47
TXN-100390,2024-01-17 06:00:00,Australia,Automotive,194.22,2,0.26,834.28,4.0,5000,0,921.83
TXN-100391,2024-01-17 07:00:00,UK,Automotive,547.48,3,0.19,152.43,4.2,10000,0,1714.57
TXN-100392,2024-01-17 08:00:00,UK,Electronics,437.58,1,0.19,894.68,3.3,2500,0,974.91
TXN-100393,2024-01-17 09:00:00,France,Apparel,613.88,9,0.29,526.64,3.6,15000,0,4670.0
TXN-100394,2024-01-17 10:00:00,USA,Automotive,710.5,14,0.29,101.59,4.2,5000,0,7502.74
TXN-100395,2024-01-17 11:00:00,Japan,Automotive,635.17,10,0.2,1178.42,4.4,15000,0,5930.05
TXN-100396,2024-01-17 12:00:00,Canada,Home & Kitchen,721.88,11,0.16,481.32,3.6,25000,0,7515.91
TXN-100397,2024-01-17 13:00:00,UK,Books,68.33,4,0.18,583.92,3.4,5000,0,699.25
TXN-100398,2024-01-17 14:00:00,France,Automotive,41.4,5,0.11,216.7,4.3,15000,0,710.68
TXN-100399,2024-01-17 15:00:00,France,Apparel,230.85,7,0.3,1076.44,3.1,2500,0,1685.31
TXN-100400,2024-01-17 16:00:00,USA,,767.06,1,0.21,443.95,2.5,10000,0,1100.29
TXN-100401,2024-01-17 17:00:00,Japan,Books,702.76,3,0.09,323.33,3.7,15000,0,2586.9
TXN-100402,2024-01-17 18:00:00,UK,Health & Beauty,585.08,14,0.02,432.09,2.9,25000,0,8752.67
TXN-100403,2024-01-17 19:00:00,Canada,Health & Beauty,600.13,3,0.01,657.54,3.4,2500,0,2288.3
TXN-100404,2024-01-17 20:00:00,USA,Health & Beauty,621.77,2,0.06,643.8,3.2,25000,1,2386.22
TXN-100405,2024-01-17 21:00:00,Japan,Health & Beauty,802.07,8,0.07,271.25,4.4,10000,0,6618.94
TXN-100406,2024-01-17 22:00:00,UK,Home & Kitchen,709.88,5,0.12,293.28,3.3,25000,1,4204.76
TXN-100407,2024-01-17 23:00:00,USA,Automotive,535.53,1,0.06,463.04,4.1,15000,0,1189.44
TXN-100408,2024-01-18 00:00:00,Japan,Health & Beauty,570.87,12,0.19,1341.2,4.2,15000,1,6916.31
TXN-100409,2024-01-18 01:00:00,USA,Electronics,193.47,2,0.06,734.09,3.6,2500,0,967.08
TXN-100410,2024-01-18 02:00:00,USA,Health & Beauty,563.86,1,0.06,297.49,2.7,10000,1,1245.07
TXN-100411,2024-01-18 03:00:00,Australia,Automotive,369.61,6,0.14,255.51,4.3,10000,0,2478.61
TXN-100412,2024-01-18 04:00:00,Australia,Health & Beauty,142.72,9,0.27,420.79,2.7,5000,0,1321.93
TXN-100413,2024-01-18 05:00:00,Germany,Home & Kitchen,688.35,11,0.14,1070.08,2.7,5000,0,7310.86
TXN-100414,2024-01-18 06:00:00,Germany,Apparel,441.06,7,0.12,54.36,3.0,15000,0,3135.62
TXN-100415,2024-01-18 07:00:00,UK,Apparel,831.15,5,0.17,669.78,3.2,25000,0,4339.81
TXN-100416,2024-01-18 08:00:00,USA,Automotive,250.2,12,0.08,224.43,4.6,25000,0,3532.75
TXN-100417,2024-01-18 09:00:00,USA,Apparel,416.36,13,0.11,166.85,4.2,2500,1,5303.73
TXN-100418,2024-01-18 10:00:00,Germany,Apparel,389.08,3,0.06,56.11,3.5,10000,0,1540.31
TXN-100419,2024-01-18 11:00:00,France,Electronics,115.85,12,0.17,1184.53,4.9,15000,0,2081.61
TXN-100420,2024-01-18 12:00:00,France,Automotive,370.81,12,0.21,1266.62,3.1,25000,0,4690.08
TXN-100421,2024-01-18 13:00:00,France,Automotive,255.11,8,0.2,81.69,4.0,5000,0,1975.42
TXN-100422,2024-01-18 14:00:00,USA,Apparel,148.87,10,0.08,418.88,4.6,15000,0,2066.07
TXN-100423,2024-01-18 15:00:00,UK,Apparel,250.6,4,0.23,132.78,4.5,2500,0,1080.74
TXN-100424,2024-01-18 16:00:00,USA,Apparel,209.77,9,0.08,760.83,2.7,15000,1,2739.36
TXN-100425,2024-01-18 17:00:00,UK,Books,627.95,5,0.05,597.4,4.2,25000,0,3953.75
TXN-100426,2024-01-18 18:00:00,UK,Home & Kitchen,40.7,14,0.1,226.29,3.1,2500,0,723.94
TXN-100427,2024-01-18 19:00:00,Japan,Health & Beauty,530.58,6,0.18,112.19,3.4,5000,0,2875.59
TXN-100428,2024-01-18 20:00:00,UK,Home & Kitchen,650.15,5,0.04,939.58,3.7,5000,0,3789.43
TXN-100429,2024-01-18 21:00:00,USA,Automotive,416.4,10,0.19,610.82,4.5,25000,0,4386.68
TXN-100430,2024-01-18 22:00:00,USA,Electronics,792.86,12,0.26,53.42,2.9,2500,0,7320.57
TXN-100431,2024-01-18 23:00:00,France,Health & Beauty,606.08,11,0.09,544.26,2.8,5000,0,6527.21
TXN-100432,2024-01-19 00:00:00,Germany,Electronics,639.52,7,0.14,881.15,2.9,2500,0,4485.67
TXN-100433,2024-01-19 01:00:00,USA,Books,179.44,7,0.07,496.74,3.0,15000,0,1833.86
TXN-100434,2024-01-19 02:00:00,USA,Automotive,664.04,1,0.11,326.44,2.6,10000,0,1049.24
TXN-100435,2024-01-19 03:00:00,France,Books,709.8,2,0.01,488.44,4.8,10000,0,2103.96
TXN-100436,2024-01-19 04:00:00,USA,Automotive,316.66,7,0.29,533.41,3.3,10000,0,2046.53
TXN-100437,2024-01-19 05:00:00,Canada,Electronics,193.16,8,0.12,560.87,2.9,5000,0,1878.11
TXN-100438,2024-01-19 06:00:00,France,Electronics,336.52,4,0.24,1756.31,4.1,25000,0,2443.01
TXN-100439,2024-01-19 07:00:00,USA,Electronics,632.57,6,0.04,148.4,4.5,10000,0,4195.97
TXN-100440,2024-01-19 08:00:00,USA,Automotive,363.73,11,0.24,537.88,4.4,25000,1,4178.2
TXN-100441,2024-01-19 09:00:00,Australia,Apparel,630.1,12,0.26,154.12,4.3,10000,0,6033.3
TXN-100442,2024-01-19 10:00:00,UK,Electronics,109.83,10,0.21,167.83,2.6,15000,0,1235.0
TXN-100443,2024-01-19 11:00:00,UK,Books,688.02,3,0.27,603.21,4.5,10000,0,2210.09
TXN-100444,2024-01-19 12:00:00,Canada,Health & Beauty,226.43,7,0.05,1288.2,3.8,25000,1,2973.04
TXN-100445,2024-01-19 13:00:00,Japan,Automotive,222.86,11,0.14,136.61,4.1,5000,0,2411.25
TXN-100446,2024-01-19 14:00:00,Australia,Books,507.97,3,0.19,1691.25,4.9,15000,0,2518.12
TXN-100447,2024-01-19 15:00:00,France,Home & Kitchen,73.55,11,0.18,242.37,4.5,25000,0,1341.39
TXN-100448,2024-01-19 16:00:00,UK,Home & Kitchen,36.96,7,0.26,298.23,4.6,2500,0,527.2
TXN-100449,2024-01-19 17:00:00,USA,Health & Beauty,232.96,12,0.06,133.43,,10000,0,3007.93
TXN-100450,2024-01-19 18:00:00,France,Apparel,464.29,11,0.05,528.34,3.7,15000,1,5923.26
TXN-100451,2024-01-19 19:00:00,Germany,,772.86,12,0.08,503.69,4.9,5000,0,9094.21
TXN-100452,2024-01-19 20:00:00,UK,Automotive,721.77,11,0.27,341.94,4.0,2500,0,6211.37
TXN-100453,2024-01-19 21:00:00,Japan,Books,424.52,8,0.28,373.22,2.8,10000,0,2944.14
TXN-100454,2024-01-19 22:00:00,USA,Electronics,45.94,3,0.17,537.72,4.3,15000,0,1122.64
TXN-100455,2024-01-19 23:00:00,UK,Books,461.94,2,0.15,487.93,2.6,25000,1,1943.77
TXN-100456,2024-01-20 00:00:00,USA,Automotive,603.5,12,0.18,284.41,4.4,10000,1,6551.78
TXN-100457,2024-01-20 01:00:00,UK,Home & Kitchen,298.2,6,0.18,1127.58,,15000,0,2503.84
TXN-100458,2024-01-20 02:00:00,USA,Electronics,107.74,4,0.05,600.8,3.6,10000,0,1129.0
TXN-100459,2024-01-20 03:00:00,USA,Health & Beauty,247.6,8,0.21,164.96,3.5,15000,1,2230.5
TXN-100460,2024-01-20 04:00:00,USA,Apparel,659.28,13,0.14,242.76,3.3,25000,0,8136.89
TXN-100461,2024-01-20 05:00:00,Germany,Health & Beauty,308.29,14,0.16,825.3,4.7,10000,0,4365.33
TXN-100462,2024-01-20 06:00:00,France,Apparel,693.0,2,0.01,105.2,3.9,15000,1,2076.61
TXN-100463,2024-01-20 07:00:00,Germany,Books,281.8,4,0.23,743.61,3.9,2500,0,1534.95
TXN-100464,2024-01-20 08:00:00,Australia,Electronics,151.57,2,0.25,272.24,4.2,5000,0,585.81
TXN-100465,2024-01-20 09:00:00,UK,Electronics,378.93,14,0.19,451.14,3.3,15000,0,4896.27
TXN-100466,2024-01-20 10:00:00,USA,Apparel,392.65,2,0.22,214.64,3.6,15000,1,1349.02
TXN-100467,2024-01-20 11:00:00,Canada,Home & Kitchen,28.45,2,0.16,2200.93,4.4,15000,0,1449.15
TXN-100468,2024-01-20 12:00:00,USA,Automotive,112.73,1,0.19,1231.38,5.0,10000,0,1026.71
TXN-100469,2024-01-20 13:00:00,Australia,Health & Beauty,169.41,4,0.12,1368.68,2.6,5000,0,1381.55
TXN-100470,2024-01-20 14:00:00,USA,Books,109.85,2,0.24,152.15,2.6,10000,1,707.41
TXN-100471,2024-01-20 15:00:00,Australia,Health & Beauty,300.17,9,0.14,971.6,3.6,15000,0,3220.35
TXN-100472,2024-01-20 16:00:00,USA,Health & Beauty,820.46,9,0.2,433.29,4.1,15000,0,6384.41
TXN-100473,2024-01-20 17:00:00,Japan,Books,440.2,11,0.19,665.26,3.5,5000,0,4487.17
TXN-100474,2024-01-20 18:00:00,UK,Books,539.01,11,0.21,172.63,5.0,2500,0,5114.79
TXN-100475,2024-01-20 19:00:00,Australia,Electronics,312.58,7,0.24,672.37,3.0,10000,0,2258.03
TXN-100476,2024-01-20 20:00:00,USA,Health & Beauty,285.11,6,0.15,1278.26,2.5,2500,0,2220.11
TXN-100477,2024-01-20 21:00:00,Germany,Automotive,34.33,12,0.24,205.63,3.0,15000,0,820.42
TXN-100478,2024-01-20 22:00:00,Australia,Automotive,432.78,3,0.15,182.87,4.7,15000,0,1885.53
TXN-100479,2024-01-20 23:00:00,UK,Apparel,418.81,14,0.29,105.14,2.9,25000,0,4918.64
TXN-100480,2024-01-21 00:00:00,Germany,Books,146.79,12,0.23,205.17,3.7,25000,0,2045.85
TXN-100481,2024-01-21 01:00:00,Germany,Electronics,653.21,14,0.05,433.71,3.5,2500,0,9193.69
TXN-100482,2024-01-21 02:00:00,UK,Automotive,426.38,7,0.25,944.03,4.2,25000,0,3545.2
TXN-100483,2024-01-21 03:00:00,Germany,Home & Kitchen,298.06,1,0.17,213.42,2.6,5000,0,543.11
TXN-100484,2024-01-21 04:00:00,Germany,Electronics,137.67,9,0.3,535.3,4.1,2500,0,1381.65
TXN-100485,2024-01-21 05:00:00,Japan,Electronics,476.05,4,0.22,376.57,3.4,25000,0,2388.76
TXN-100486,2024-01-21 06:00:00,USA,Automotive,643.6,6,0.03,220.25,4.8,25000,0,4471.31
